Time;PeopleCount;WindowSize;CellsInMeter;MeanSpeed;Density;Flow
2776.023706;4507;5;2.500000;0.216683;5.832039;1.049998
2786.023734;4511;5;2.500000;0.216094;5.837215;1.074997
2796.023784;4518;5;2.500000;0.215987;5.846273;0.891662
2806.023799;4521;5;2.500000;0.215550;5.850155;0.974999
2816.023823;4523;5;2.500000;0.215404;5.852743;1.024997
2826.023862;4526;5;2.500000;0.215437;5.856625;0.874997
2836.023865;4529;5;2.500000;0.214917;5.860507;0.975000
2846.023958;4536;5;2.500000;0.214804;5.869565;0.883325
2856.024000;4537;5;2.500000;0.213232;5.870859;0.949996
2866.024065;4538;5;2.500000;0.212200;5.872153;0.966660
2876.024066;4539;5;2.500000;0.211278;5.873447;0.975000
2886.024080;4544;5;2.500000;0.211606;5.879917;0.949999
2896.024084;4547;5;2.500000;0.211291;5.883799;1.008333
2906.024139;4550;5;2.500000;0.210496;5.887681;1.016661
2916.024175;4553;5;2.500000;0.210245;5.891563;1.008330
2926.024253;4556;5;2.500000;0.211255;5.895445;0.991659
2936.024278;4559;5;2.500000;0.211137;5.899327;0.916664
2946.024281;4560;5;2.500000;0.209503;5.900621;0.925000
2956.024310;4563;5;2.500000;0.209676;5.904503;0.949997
2966.024316;4565;5;2.500000;0.209478;5.907091;0.983333
2976.024336;4566;5;2.500000;0.208230;5.908385;0.924998
2986.024374;4567;5;2.500000;0.207556;5.909679;0.949996
2996.024374;4569;5;2.500000;0.207499;5.912267;0.958333
3006.024401;4573;5;2.500000;0.207620;5.917443;0.958331
3016.024445;4574;5;2.500000;0.207390;5.918737;0.941663
3026.024506;4578;5;2.500000;0.207586;5.923913;0.899994
3036.024567;4579;5;2.500000;0.206977;5.925207;0.991661
3046.024675;4582;5;2.500000;0.205769;5.929089;1.008322
3056.024708;4583;5;2.500000;0.205325;5.930383;0.858331
3066.024784;4585;5;2.500000;0.203341;5.932971;0.983326
3076.024827;4587;5;2.500000;0.204001;5.935559;0.958329
3086.024852;4589;5;2.500000;0.203232;5.938147;0.924998
3096.024862;4593;5;2.500000;0.204197;5.943323;0.966666
3106.024878;4596;5;2.500000;0.205840;5.947205;0.941665
3116.024894;4599;5;2.500000;0.204409;5.951087;0.949998
3126.024911;4601;5;2.500000;0.203081;5.953675;0.941665
3136.024914;4603;5;2.500000;0.202786;5.956263;0.941666
3146.024924;4606;5;2.500000;0.203747;5.960145;0.891666
3156.024929;4606;5;2.500000;0.202969;5.960145;0.908333
3166.024937;4608;5;2.500000;0.202147;5.962733;0.808333
3176.024944;4609;5;2.500000;0.202719;5.964027;0.933333
3186.024974;4613;5;2.500000;0.202266;5.969203;0.833331
3196.024985;4614;5;2.500000;0.202224;5.970497;0.841666
3206.024988;4616;5;2.500000;0.200881;5.973085;0.850000
3216.024999;4618;5;2.500000;0.200011;5.975673;0.808332
3226.025003;4618;5;2.500000;0.197112;5.975673;0.875000
3236.025043;4618;5;2.500000;0.199217;5.975673;0.916663
3246.025065;4621;5;2.500000;0.200062;5.979555;0.908331
3256.025112;4623;5;2.500000;0.198528;5.982143;0.974995
3266.025167;4625;5;2.500000;0.199218;5.984731;0.966661
3276.025234;4626;5;2.500000;0.196492;5.986025;0.974993
3286.025301;4627;5;2.500000;0.196479;5.987319;0.974993
3296.025337;4629;5;2.500000;0.196788;5.989907;0.924997
3306.025514;4629;5;2.500000;0.196198;5.989907;0.924984
3316.025546;4630;5;2.500000;0.196712;5.991201;0.816664
3326.025647;4634;5;2.500000;0.197752;5.996377;0.824992
3336.025710;4636;5;2.500000;0.197000;5.998965;0.916661
3346.025711;4638;5;2.500000;0.197440;6.001553;0.891667
3356.025731;4641;5;2.500000;0.195051;6.005435;0.883332
3366.025778;4642;5;2.500000;0.196074;6.006729;0.924996
3376.025809;4643;5;2.500000;0.195367;6.008023;0.983330
3386.025903;4644;5;2.500000;0.194612;6.009317;0.908325
3396.025912;4647;5;2.500000;0.195629;6.013199;0.891666
3406.025993;4649;5;2.500000;0.194685;6.015787;0.891659
3416.026009;4649;5;2.500000;0.192973;6.015787;0.858332
3426.026025;4651;5;2.500000;0.193026;6.018375;0.866665
3436.026029;4652;5;2.500000;0.191810;6.019669;0.825000
3446.026182;4654;5;2.500000;0.191684;6.022257;0.824987
3456.026204;4656;5;2.500000;0.193032;6.024845;0.891665
3466.026286;4661;5;2.500000;0.191659;6.031315;0.949992
3476.026326;4662;5;2.500000;0.190913;6.032609;0.974996
3486.026359;4663;5;2.500000;0.189378;6.033903;0.924997
3496.026361;4663;5;2.500000;0.188413;6.033903;0.816667
3506.026407;4666;5;2.500000;0.189224;6.037785;0.941662
3516.026498;4666;5;2.500000;0.189592;6.037785;0.999991
3526.026513;4669;5;2.500000;0.188085;6.041667;0.891665
3536.026544;4671;5;2.500000;0.186982;6.044255;0.816664
3546.026580;4672;5;2.500000;0.187263;6.045549;0.741664
3556.026668;4674;5;2.500000;0.186778;6.048137;0.708327
3566.026672;4676;5;2.500000;0.187191;6.050725;0.833333
3576.026823;4679;5;2.500000;0.186860;6.054607;0.758322
3586.026851;4682;5;2.500000;0.185504;6.058489;0.858331
3596.026876;4683;5;2.500000;0.183846;6.059783;0.891664
3606.027017;4685;5;2.500000;0.184393;6.062371;0.958320
3616.027024;4685;5;2.500000;0.184241;6.062371;0.933333
3626.027073;4685;5;2.500000;0.183615;6.062371;0.933329
3636.027141;4688;5;2.500000;0.184946;6.066253;0.874994
3646.027175;4688;5;2.500000;0.183356;6.066253;0.983330
3656.027344;4689;5;2.500000;0.182066;6.067547;0.808320
3666.027405;4691;5;2.500000;0.181602;6.070135;0.816662
3676.027421;4691;5;2.500000;0.180110;6.070135;0.724999
3686.027431;4692;5;2.500000;0.179209;6.071429;0.724999
3696.027441;4694;5;2.500000;0.178640;6.074017;0.774999
3706.027444;4695;5;2.500000;0.177745;6.075311;0.958333
3716.027449;4697;5;2.500000;0.179174;6.077899;0.841666
3726.027511;4701;5;2.500000;0.179595;6.083075;0.724995
3736.027555;4704;5;2.500000;0.179085;6.086957;0.741663
3746.027568;4704;5;2.500000;0.176242;6.086957;0.666666
3756.027592;4705;5;2.500000;0.175455;6.088251;0.833331
3766.027613;4706;5;2.500000;0.176801;6.089545;0.933331
3776.027619;4707;5;2.500000;0.175760;6.090839;0.883333
3786.027634;4709;5;2.500000;0.175448;6.093427;0.683332
3796.027638;4709;5;2.500000;0.173894;6.093427;0.858333
3806.027778;4710;5;2.500000;0.173013;6.094720;0.858321
3816.027799;4710;5;2.500000;0.172258;6.094720;0.808332
3826.027810;4711;5;2.500000;0.172423;6.096014;0.691666
3836.027826;4712;5;2.500000;0.171903;6.097308;0.816665
3846.027913;4714;5;2.500000;0.172006;6.099896;0.774993
3856.027929;4714;5;2.500000;0.171815;6.099896;0.783332
3866.027959;4715;5;2.500000;0.170682;6.101190;0.641665
3876.028010;4715;5;2.500000;0.170386;6.101190;0.791663
3886.028049;4717;5;2.500000;0.170498;6.103778;0.799997
3896.028055;4717;5;2.500000;0.170588;6.103778;0.733333
3906.028063;4718;5;2.500000;0.172116;6.105072;0.683333
3916.028076;4720;5;2.500000;0.172220;6.107660;0.708332
3926.028091;4721;5;2.500000;0.172239;6.108954;0.583332
3936.028113;4722;5;2.500000;0.169362;6.110248;0.599999
3946.028114;4725;5;2.500000;0.168594;6.114130;0.733333
3956.028172;4727;5;2.500000;0.168823;6.116718;0.841662
3966.028228;4728;5;2.500000;0.168971;6.118012;0.883328
3976.028248;4728;5;2.500000;0.168969;6.118012;0.749998
3986.028315;4729;5;2.500000;0.166996;6.119306;0.691662
3996.028364;4731;5;2.500000;0.165313;6.121894;0.883329
